segment_uid,Corridor_Name,Placement_Type,Shapefile_Name,Sequence_Order,Original_Shapefile_Row,Segment_Length_Meters,Start_Lat,Start_Lon,End_Lat,End_Lon,Midpoint_Lat,Midpoint_Lon,network_layer_type,nearest_signal_dist_meters,nearest_bus_stop_dist_meters,Google_Maps_Origin,Google_Maps_Destination,Google_Maps_Midpoint,Polyline_Geometry_String,Topology_Flipped_To_Fit,Continuity_Status,Validation_Checkpoint,attr_id,attr_Length,attr_Corridor,attr_S.no
TAMBARAM_GUINDY_021,Guindy-Tambaram,Guindy-Tambaram,Tambaram_Guindy.shp,21,26,603.42,12.92612931,80.19747993,12.92858902,80.2018278,12.92816958,80.19911974,At-Grade (Ground),2521.24,228.05,"12.926129305484674,80.19747993054847","12.928589024271645,80.20182780339557","12.928169578393216,80.19911973576458","12.926129305484674,80.19747993054847|12.92613,80.19748|12.92635,80.19753|12.92668,80.19761|12.92682,80.19768|12.92704,80.19779|12.92731,80.19794|12.92742,80.19801|12.92751,80.19809|12.9276,80.19816|12.92767,80.19823|12.92785,80.19848|12.928,80.19879|12.92818,80.19914|12.92827,80.19934|12.92833,80.19953|12.92837,80.19964|12.9284,80.19973|12.92847,80.20003|12.9285,80.20021|12.92851,80.20036|12.92853,80.20064|12.92854,80.20092|12.92857,80.20159|12.928589024271645,80.20182780339557",FALSE,Continuous,Intermediate,21,0.6,Tambaram-Guindy,
TAMBARAM_GUINDY_022,Guindy-Tambaram,Guindy-Tambaram,Tambaram_Guindy.shp,22,11,587.04,12.92858902,80.2018278,12.93312764,80.20366334,12.93059323,80.2028593,At-Grade (Ground),2110.66,173.58,"12.928589024271645,80.20182780339557","12.933127637808017,80.203663341541","12.93059323117552,80.20285929870228","12.928589024271645,80.20182780339557|12.92859,80.20184|12.92859,80.20202|12.9286,80.2022|12.92861,80.20228|12.92862,80.20237|12.92864,80.20245|12.92866,80.20249|12.92868,80.20253|12.92869,80.20254|12.92875,80.20257|12.92881,80.20258|12.92887,80.2026|12.929,80.20262|12.92939,80.20268|12.92947,80.20269|12.93008,80.20278|12.93042,80.20283|12.93053,80.20285|12.93087,80.2029|12.93097,80.20294|12.93108,80.20298|12.93132,80.20306|12.93137,80.20308|12.93158,80.20315|12.93224,80.20336|12.93238,80.2034|12.93263,80.20349|12.93301,80.20362|12.93312,80.20366|12.933127637808017,80.203663341541",FALSE,Continuous,Intermediate,22,0.59,Tambaram-Guindy,
TAMBARAM_GUINDY_023,Guindy-Tambaram,Guindy-Tambaram,Tambaram_Guindy.shp,23,10,128.18,12.93312764,80.20366334,12.93425647,80.20389301,12.93368246,80.20382332,At-Grade (Ground),1754.28,9.3,"12.933127637808017,80.203663341541","12.934256466573087,80.20389301219177","12.933682464365292,80.20382332383073","12.933127637808017,80.203663341541|12.93328,80.20373|12.93342,80.20377|12.93359,80.20381|12.93367,80.20382|12.93382,80.20386|12.9341,80.20388|12.93421,80.20389|12.934256466573087,80.20389301219177",FALSE,Continuous,Intermediate,23,0.13,Tambaram-Guindy,
TAMBARAM_GUINDY_024,Guindy-Tambaram,Guindy-Tambaram,Tambaram_Guindy.shp,24,9,470.78,12.93425647,80.20389301,12.93833413,80.20506589,12.9362722,80.20452862,At-Grade (Ground),1460.17,276.94,"12.934256466573087,80.20389301219177","12.938334132505805,80.20506588620522","12.936272202474614,80.20452862187518","12.934256466573087,80.20389301219177|12.93474,80.20396|12.93493,80.20401|12.93503,80.20404|12.93514,80.20408|12.93525,80.20411|12.93533,80.20414|12.93539,80.20418|12.93547,80.20422|12.93557,80.20429|12.93565,80.20432|12.93573,80.20435|12.93579,80.20438|12.93588,80.20441|12.9361,80.20448|12.93695,80.20472|12.93721,80.20477|12.93744,80.20484|12.93774,80.20492|12.93808,80.205|12.938334132505805,80.20506588620522",FALSE,Continuous,Intermediate,24,0.47,Tambaram-Guindy,
TAMBARAM_GUINDY_025,Guindy-Tambaram,Guindy-Tambaram,Tambaram_Guindy.shp,25,8,560.4,12.93833413,80.20506589,12.94280787,80.20728484,12.94076097,80.2058234,At-Grade (Ground),950.3,42.24,"12.938334132505805,80.20506588620522","12.942807868239102,80.20728483529888","12.940760967841092,80.2058233966311","12.938334132505805,80.20506588620522|12.93835,80.20507|12.93867,80.20517|12.93877,80.20521|12.93904,80.20529|12.93945,80.20543|12.93956,80.20546|12.94,80.20559|12.94003,80.2056|12.9401,80.20562|12.94014,80.20563|12.94039,80.20571|12.94069,80.20579|12.94086,80.20587|12.94096,80.2059|12.94105,80.20594|12.94116,80.20599|12.94132,80.20608|12.94152,80.2062|12.94166,80.20628|12.94177,80.20636|12.94184,80.2064|12.94265,80.20708|12.94268,80.20712|12.94278,80.20725|12.942807868239102,80.20728483529888",FALSE,Continuous,Intermediate,25,0.56,Tambaram-Guindy,
TAMBARAM_GUINDY_026,Guindy-Tambaram,Guindy-Tambaram,Tambaram_Guindy.shp,26,7,182.41,12.94280787,80.20728484,12.94412,80.20823,12.94336384,80.2078903,At-Grade (Ground),596.61,107.54,"12.942807868239102,80.20728483529888","12.94412,80.20823","12.943363836141705,80.20789030168503","12.942807868239102,80.20728483529888|12.94282,80.2073|12.94295,80.20748|12.94302,80.20757|12.94308,80.20765|12.94314,80.20772|12.9432,80.20778|12.94328,80.20784|12.94348,80.20796|12.94359,80.20801|12.94384,80.20811|12.94397,80.20817|12.944100504890882,80.20822220195635|12.94412,80.20823",FALSE,Continuous,Intermediate,26,0.18,Tambaram-Guindy,
TAMBARAM_GUINDY_027,Guindy-Tambaram,Guindy-Tambaram,Tambaram_Guindy.shp,27,31,848.34,12.94412,80.20823,12.95127748,80.21103299,12.94769938,80.20963156,At-Grade (Ground),82.76,82.51,"12.94412,80.20823","12.951277480271221,80.21103299210849","12.947699383491722,80.20963155663286","12.94412,80.20823|12.94434,80.20832|12.94447,80.20836|12.94503,80.20857|12.94548,80.20874|12.94564,80.2088|12.94573,80.20884|12.94598,80.20894|12.94613,80.20901|12.94645,80.20913|12.9468,80.20927|12.94746,80.20953|12.94779,80.20967|12.94831,80.20985|12.94841,80.20989|12.9485,80.20993|12.94864,80.20999|12.94871,80.21001|12.94933,80.21027|12.9496,80.21037|12.94972,80.21041|12.94975,80.21043|12.95011,80.21057|12.95022,80.21061|12.9506,80.21076|12.95096,80.21091|12.95127,80.21103|12.951277480271221,80.21103299210849",FALSE,Continuous,Intermediate,27,0.85,Tambaram-Guindy,
TAMBARAM_GUINDY_028,Guindy-Tambaram,Guindy-Tambaram,Tambaram_Guindy.shp,28,27,249.47,12.95127748,80.21103299,12.95337432,80.21187048,12.95232462,80.21145487,At-Grade (Ground),440.76,128.25,"12.951277480271221,80.21103299210849","12.953374319719938,80.21187048120588","12.952324618665587,80.21145487288852","12.951277480271221,80.21103299210849|12.95132,80.21105|12.95137,80.21106|12.95141,80.21108|12.95146,80.2111|12.95162,80.21116|12.95178,80.21124|12.95193,80.2113|12.95204,80.21134|12.95216,80.21139|12.95225,80.21143|12.9524,80.21148|12.95248,80.21151|12.95254,80.21154|12.9528,80.21163|12.95293,80.21169|12.95313,80.21176|12.95318,80.21179|12.95332,80.21185|12.953374319719938,80.21187048120588",FALSE,Continuous,Intermediate,28,0.25,Tambaram-Guindy,
TAMBARAM_GUINDY_029,Guindy-Tambaram,Guindy-Tambaram,Tambaram_Guindy.shp,29,30,709.75,12.95337432,80.21187048,12.95934941,80.21424979,12.95636759,80.21304671,At-Grade (Ground),849.88,351.3,"12.953374319719938,80.21187048120588","12.95934941325028,80.21424978663647","12.956367592472095,80.21304671404364","12.953374319719938,80.21187048120588|12.95393,80.21208|12.95433,80.21225|12.95469,80.2124|12.9554,80.21267|12.95543,80.21268|12.95547,80.2127|12.95555,80.21273|12.95564,80.21276|12.95568,80.21277|12.9565,80.2131|12.95697,80.21328|12.95726,80.2134|12.95759,80.21353|12.95777,80.21363|12.95924,80.21421|12.95934941325028,80.21424978663647",FALSE,Continuous,Intermediate,29,0.71,Tambaram-Guindy,
TAMBARAM_GUINDY_030,Guindy-Tambaram,Guindy-Tambaram,Tambaram_Guindy.shp,30,33,489,12.95934941,80.21424979,12.96346548,80.2158942,12.96140059,80.21508845,At-Grade (Ground),250.89,244.02,"12.95934941325028,80.21424978663647","12.963465480988765,80.21589419734423","12.961400591365123,80.21508844660774","12.95934941325028,80.21424978663647|12.959354231345765,80.2142514104486|12.95941,80.21427|12.95945,80.21429|12.95952,80.21432|12.95957,80.21434|12.96007,80.21455|12.96041,80.2147|12.96063,80.21479|12.96115,80.21499|12.96143,80.2151|12.96165,80.21519|12.96196,80.21531|12.9629,80.21568|12.963465480988765,80.21589419734423",FALSE,Continuous,Intermediate,30,0.49,Tambaram-Guindy,
TAMBARAM_GUINDY_031,Guindy-Tambaram,Guindy-Tambaram,Tambaram_Guindy.shp,31,6,1016.4,12.96346548,80.2158942,12.97203133,80.21927711,12.96774001,80.217606,At-Grade (Ground),500.89,416.65,"12.963465480988765,80.21589419734423","12.972031327494841,80.21927710916495","12.96774000724129,80.21760600289652","12.963465480988765,80.21589419734423|12.96356,80.21593|12.96367,80.21597|12.96378,80.21601|12.96384,80.21604|12.96403,80.21611|12.96453,80.21634|12.96479,80.21644|12.96501,80.21653|12.96533,80.21666|12.96534,80.21666|12.96568,80.21679|12.96618,80.21699|12.96639,80.21707|12.96668,80.21719|12.96691,80.21727|12.96728,80.21742|12.96739,80.21747|12.96745,80.21749|12.9679,80.21767|12.96808,80.21774|12.96896,80.21809|12.9695,80.2183|12.96985,80.21845|12.97039,80.21868|12.97049,80.21872|12.97055,80.21875|12.9707,80.21881|12.97082,80.21885|12.97145,80.21907|12.97171,80.21917|12.972031327494841,80.21927710916495",FALSE,Continuous,Intermediate,31,1.02,Tambaram-Guindy,
TAMBARAM_GUINDY_032,Guindy-Tambaram,Guindy-Tambaram,Tambaram_Guindy.shp,32,32,403.36,12.97203133,80.21927711,12.97541282,80.22045859,12.97372988,80.21994994,At-Grade (Ground),295.93,185.21,"12.972031327494841,80.21927710916495","12.975412819619498,80.22045859019025","12.973729878354236,80.21994993917713","12.972031327494841,80.21927710916495|12.972046323360162,80.21928210778673|12.97219,80.21933|12.97312,80.21968|12.97325,80.21973|12.97343,80.2198|12.97347,80.21982|12.97377,80.21997|12.97459,80.22031|12.97492,80.22046|12.97505,80.22051|12.97516,80.22056|12.97533,80.2205|12.97536,80.22049|12.97539,80.22047|12.975412819619498,80.22045859019025",FALSE,Continuous,Intermediate,32,0.4,Tambaram-Guindy,
TAMBARAM_GUINDY_033,Guindy-Tambaram,Guindy-Tambaram,Tambaram_Guindy.shp,33,5,319.51,12.97541282,80.22045859,12.97801279,80.21922101,12.9766672,80.21976078,At-Grade (Ground),182.14,162.26,"12.975412819619498,80.22045859019025","12.978012793836974,80.21922101201837","12.976667195846415,80.21976077966515","12.975412819619498,80.22045859019025|12.97543,80.22045|12.97548,80.22042|12.97562,80.2203|12.97575,80.2202|12.97581,80.22015|12.97589,80.2201|12.97596,80.22006|12.97601,80.22002|12.97607,80.21999|12.97629,80.21991|12.9772,80.21955|12.978012793836974,80.21922101201837",FALSE,Continuous,Intermediate,33,0.32,Tambaram-Guindy,
TAMBARAM_GUINDY_034,Guindy-Tambaram,Guindy-Tambaram,Tambaram_Guindy.shp,34,37,1076.36,12.97801279,80.21922101,12.98744937,80.21827977,12.98262864,80.21786137,At-Grade (Ground),533.27,145.04,"12.978012793836974,80.21922101201837","12.987449370890264,80.21827977123282","12.982628639953406,80.21786137207724","12.978012793836974,80.21922101201837|12.97804,80.21921|12.97814,80.21917|12.97863,80.21896|12.97877,80.21891|12.97887,80.21887|12.97942,80.21865|12.9795,80.21863|12.9796,80.21858|12.97973,80.21854|12.98008,80.21839|12.98009,80.21839|12.98011,80.21838|12.98014,80.21837|12.98017,80.21837|12.98019,80.21837|12.98021,80.21837|12.98026,80.2184|12.98051,80.21829|12.98075,80.21821|12.98083,80.21818|12.98087,80.21817|12.98109,80.2181|12.98117,80.21808|12.98133,80.21803|12.98147,80.21799|12.9816,80.21795|12.98171,80.21793|12.98174,80.21792|12.98183,80.21791|12.98199,80.2179|12.98209,80.21789|12.98221,80.21788|12.9824,80.21787|12.98293,80.21785|12.98306,80.21785|12.98328,80.21784|12.98333,80.21785|12.98337,80.21785|12.9835,80.21784|12.98396,80.21786|12.98418,80.21786|12.98422,80.21786|12.98436,80.21786|12.98448,80.21786|12.98478,80.21785|12.98496,80.21785|12.98527,80.21785|12.98538,80.21785|12.98551,80.21786|12.98566,80.21787|12.98585,80.21791|12.98599,80.21794|12.98623,80.218|12.98659,80.21809|12.98665,80.2181|12.98703,80.21818|12.98715,80.21821|12.98734,80.21824|12.987449370890264,80.21827977123282",FALSE,Continuous,Intermediate,34,1.08,Tambaram-Guindy,
TAMBARAM_GUINDY_035,Guindy-Tambaram,Guindy-Tambaram,Tambaram_Guindy.shp,35,4,242.91,12.98744937,80.21827977,12.98955829,80.21888265,12.98852217,80.21852127,At-Grade (Ground),121.74,137.27,"12.987449370890264,80.21827977123282","12.989558294591566,80.2188826542693","12.988522168462806,80.21852126964527","12.987449370890264,80.21827977123282|12.98745,80.21828|12.98786,80.21838|12.98805,80.21842|12.98831,80.21847|12.98843,80.2185|12.98856,80.21853|12.98863,80.21854|12.98873,80.21857|12.98886,80.21861|12.9889,80.21863|12.98917,80.21874|12.98955,80.21888|12.989558294591566,80.2188826542693",FALSE,Continuous,Intermediate,35,0.24,Tambaram-Guindy,
TAMBARAM_GUINDY_036,Guindy-Tambaram,Guindy-Tambaram,Tambaram_Guindy.shp,36,3,229.87,12.98955829,80.21888265,12.99150992,80.21957989,12.9905474,80.21920912,At-Grade (Ground),101.76,65.89,"12.989558294591566,80.2188826542693","12.991509924299894,80.21957988644984","12.990547403685094,80.21920911725293","12.989558294591566,80.2188826542693|12.99005,80.21904|12.99055,80.21921|12.99106,80.21938|12.99125,80.21944|12.99143,80.21951|12.99147,80.21953|12.99149,80.21955|12.991509924299894,80.21957988644984",FALSE,Continuous,Intermediate,36,0.23,Tambaram-Guindy,
TAMBARAM_GUINDY_037,Guindy-Tambaram,Guindy-Tambaram,Tambaram_Guindy.shp,37,2,734.52,12.99150992,80.21957989,12.99725366,80.2164802,12.99421177,80.21762503,At-Grade (Ground),351.36,367.67,"12.991509924299894,80.21957988644984","12.997253655123451,80.21648020306242","12.994211771535454,80.21762503206938","12.991509924299894,80.21957988644984|12.99151,80.21958|12.99185,80.21932|12.99214,80.21912|12.99279,80.21866|12.99289,80.21859|12.99292,80.21856|12.99373,80.21796|12.99382,80.21791|12.99388,80.21787|12.99403,80.21775|12.99435,80.21753|12.99472,80.21728|12.99484,80.21719|12.99494,80.2171|12.99498,80.21707|12.99524,80.21691|12.9953,80.21686|12.99536,80.21683|12.99562,80.21672|12.9961,80.2166|12.99661,80.21653|12.99674,80.21652|12.99692,80.2165|12.99703,80.21649|12.99725,80.21648|12.997253655123451,80.21648020306242",FALSE,Continuous,Intermediate,37,0.73,Tambaram-Guindy,
TAMBARAM_GUINDY_038,Guindy-Tambaram,Guindy-Tambaram,Tambaram_Guindy.shp,38,1,1165.27,12.99725366,80.2164802,13.00669426,80.22067213,13.00188889,80.21884693,At-Grade (Ground),571.43,351.74,"12.997253655123451,80.21648020306242","13.006694261336888,80.22067213066845","13.001888886224238,80.21884692842539","12.997253655123451,80.21648020306242|12.99743,80.21649|12.99765,80.21651|12.99783,80.21654|12.99808,80.21659|12.99827,80.21665|12.99836,80.21668|12.99849,80.21674|12.9986,80.21679|12.99897,80.21698|12.9993,80.21713|12.99949,80.21723|12.99953,80.21726|12.9996,80.2173|12.99965,80.21733|12.99989,80.21748|13.00035,80.21775|13.0008,80.21806|13.00099,80.21818|13.00124,80.21834|13.00134,80.2184|13.00137,80.21842|13.00152,80.21851|13.00163,80.2186|13.00172,80.21867|13.00193,80.21889|13.00222,80.21921|13.00242,80.21943|13.00257,80.21958|13.00263,80.21963|13.00285,80.21975|13.00305,80.21983|13.00319,80.21988|13.00341,80.21994|13.0037,80.22|13.0038,80.22003|13.00419,80.22011|13.00467,80.2202|13.00471,80.22021|13.00504,80.2203|13.0053,80.22036|13.0059,80.2205|13.00619,80.22056|13.00625,80.22057|13.00669,80.22067|13.006694261336888,80.22067213066845",FALSE,Continuous,Intermediate,38,1.17,Tambaram-Guindy,
TAMBARAM_GUINDY_039,Guindy-Tambaram,Guindy-Tambaram,Tambaram_Guindy.shp,39,29,585.35,13.00669426,80.22067213,13.01138,80.22314,13.00903257,80.22192791,At-Grade (Ground),298.79,187.11,"13.006694261336888,80.22067213066845","13.01138,80.22314","13.009032574882205,80.22192790949299","13.006694261336888,80.22067213066845|13.00691,80.22078|13.00694,80.22081|13.00697,80.22082|13.00712,80.22091|13.00726,80.221|13.00733,80.22104|13.00767,80.22122|13.0082,80.22149|13.00856,80.22167|13.00863,80.22171|13.00875,80.22177|13.00909,80.22196|13.00918,80.22201|13.0092,80.22202|13.00922,80.22203|13.00926,80.22205|13.00944,80.22216|13.0096,80.22225|13.00986,80.22238|13.01077,80.22286|13.01085,80.2229|13.01105,80.22299|13.0111,80.22302|13.01127,80.22313|13.01129,80.22313|13.01133,80.22315|13.01137,80.22314|13.01138,80.22314",FALSE,Continuous,CORRIDOR_END_NODE,39,0.59,Tambaram-Guindy,
CENTRAL_PUZHAL_001,Puzhal-Central,Puzhal-Central,Central_Puzhal.shp,1,0,523.95,13.08194,80.27624,13.08664296,80.2756597,13.08429115,80.27594777,At-Grade (Ground),296.23,192.13,"13.08194,80.27624","13.086642958278972,80.2756596981348","13.084291154131941,80.27594776659085","13.08194,80.27624|13.08235,80.2762|13.08287,80.27614|13.08494,80.27586|13.08541,80.27581|13.08664,80.27566|13.086642958278972,80.2756596981348",FALSE,Continuous,CORRIDOR_START_NODE,1,1.063,Central-Puzhal,
CENTRAL_PUZHAL_002,Puzhal-Central,Puzhal-Central,Central_Puzhal.shp,2,25,538.53,13.08664296,80.2756597,13.09148655,80.2751715,13.08906232,80.27538274,At-Grade (Ground),360.54,261.44,"13.086642958278972,80.2756596981348","13.091486548073847,80.27517150437035","13.089062323534169,80.27538273716368","13.086642958278972,80.2756596981348|13.08713,80.27561|13.08804,80.2755|13.08829,80.27547|13.08874,80.27542|13.09047,80.27522|13.09067,80.2752|13.09147,80.27517|13.091486548073847,80.27517150437035",FALSE,Continuous,Intermediate,2,1.063,Central-Puzhal,
CENTRAL_PUZHAL_003,Puzhal-Central,Puzhal-Central,Central_Puzhal.shp,3,21,99.8,13.09148655,80.2751715,13.09238763,80.27521751,13.09193711,80.27519448,At-Grade (Ground),43.89,2.29,"13.091486548073847,80.27517150437035","13.092387625599173,80.27521751395547","13.091937112817961,80.27519447754668","13.091486548073847,80.27517150437035|13.09158,80.27518|13.09232,80.27521|13.092387625599173,80.27521751395547",FALSE,Continuous,Intermediate,3,0.1,Central-Puzhal,
CENTRAL_PUZHAL_004,Puzhal-Central,Puzhal-Central,Central_Puzhal.shp,4,20,351.01,13.09238763,80.27521751,13.09556094,80.27518,13.09397408,80.27519,At-Grade (Ground),183.16,223.52,"13.092387625599173,80.27521751395547","13.095560940973979,80.27518","13.093974078329737,80.27519","13.092387625599173,80.27521751395547|13.09241,80.27522|13.09273,80.27521|13.09345,80.2752|13.09387,80.27519|13.094,80.27519|13.09409,80.27519|13.09486,80.27519|13.09555,80.27518|13.095560940973979,80.27518",FALSE,Continuous,Intermediate,4,0.351,Central-Puzhal,
CENTRAL_PUZHAL_005,Puzhal-Central,Puzhal-Central,Central_Puzhal.shp,5,19,208.34,13.09556094,80.27518,13.09744389,80.27518,13.09650215,80.27516634,At-Grade (Ground),462.61,503.12,"13.095560940973979,80.27518","13.097443894704918,80.27518","13.096502150642685,80.27516633961011","13.095560940973979,80.27518|13.09561,80.27518|13.09572,80.27517|13.09612,80.27516|13.09635,80.27516|13.09659,80.27517|13.09709,80.27518|13.097443894704918,80.27518",FALSE,Continuous,Intermediate,5,0.208,Central-Puzhal,
CENTRAL_PUZHAL_006,Puzhal-Central,Puzhal-Central,Central_Puzhal.shp,6,18,206.26,13.09744389,80.27518,13.09930799,80.27516,13.09837633,80.27519,At-Grade (Ground),636.62,301.48,"13.097443894704918,80.27518","13.099307989001119,80.27516","13.098376328484507,80.27519","13.097443894704918,80.27518|13.09745,80.27518|13.09799,80.27519|13.09871,80.27519|13.09901,80.27517|13.09926,80.27516|13.099307989001119,80.27516",FALSE,Continuous,Intermediate,6,0.206,Central-Puzhal,
CENTRAL_PUZHAL_007,Puzhal-Central,Puzhal-Central,Central_Puzhal.shp,7,17,300.49,13.09930799,80.27516,13.10189816,80.27439082,13.10063715,80.27489889,At-Grade (Ground),389.67,50.35,"13.099307989001119,80.27516","13.101898155346769,80.27439081984588","13.100637152718916,80.27489888505376","13.099307989001119,80.27516|13.09931,80.27516|13.09958,80.27513|13.10001,80.27508|13.10026,80.27503|13.10048,80.27496|13.10084,80.27482|13.10101,80.27476|13.10124,80.27468|13.10147,80.27459|13.10167,80.2745|13.10176,80.27446|13.10181,80.27443|13.101898155346769,80.27439081984588",FALSE,Continuous,Intermediate,7,0.301,Central-Puzhal,
CENTRAL_PUZHAL_008,Puzhal-Central,Puzhal-Central,Central_Puzhal.shp,8,16,241.46,13.10189816,80.27439082,13.10389952,80.27351679,13.10288974,80.27392648,At-Grade (Ground),119.29,116.06,"13.101898155346769,80.27439081984588","13.103899518573689,80.27351679049127","13.102889742475707,80.27392648069285","13.101898155346769,80.27439081984588|13.1019,80.27439|13.10206,80.27431|13.10249,80.27412|13.10286,80.27394|13.1033,80.27374|13.10366,80.2736|13.10376,80.27355|13.1039,80.27352|13.103899518573689,80.27351679049127",FALSE,Continuous,Intermediate,8,0.242,Central-Puzhal,
CENTRAL_PUZHAL_009,Puzhal-Central,Puzhal-Central,Central_Puzhal.shp,9,15,260.01,13.10389952,80.27351679,13.10447819,80.27135463,13.10390267,80.27236917,At-Grade (Ground),119.9,159.83,"13.103899518573689,80.27351679049127","13.104478193819636,80.27135462556232","13.103902665767087,80.27236916779114","13.103899518573689,80.27351679049127|13.10387,80.27332|13.10387,80.27327|13.10385,80.27319|13.10379,80.27272|13.10378,80.27265|13.10378,80.27257|13.1038,80.2725|13.10387,80.27241|13.10395,80.27231|13.10412,80.27213|13.10417,80.27207|13.10426,80.27196|13.1043,80.27189|13.10433,80.27181|13.10435,80.27175|13.10439,80.27159|13.10442,80.27145|13.10445,80.27138|13.104478193819636,80.27135462556232",FALSE,Continuous,Intermediate,9,0.26,Central-Puzhal,
